map_id,map_name,total_score,ct_score,t_score,agent_1,agent_2,agent_3,agent_4,agent_5
1420,Haven,13,6,7,BREACH,NEON,CYPHER,SOVA,OMEN
1421,Sunset,8,3,5,CYPHER,OMEN,VIPER,CLOVE,ISO
1422,Sunset,13,7,6,BREACH,CYPHER,SOVA,NEON,OMEN
1423,Bind,13,6,7,BREACH,OMEN,GEKKO,CYPHER,RAZE
1424,Bind,11,5,6,FADE,CYPHER,SAGE,RAZE,OMEN
1425,Ascent,14,7,5,RAZE,BRIMSTONE,GEKKO,FADE,VIPER
1426,Ascent,12,7,5,VIPER,FADE,GEKKO,RAZE,BRIMSTONE
1427,cebox,13,7,6,JETT,OMEN,KAYO,KILLJOY,SOVA
1428,cebox,9,4,5,JETT,KAYO,OMEN,KILLJOY,SOVA
1429,cebox,14,6,6,SAGE,VIPER,SOVA,KILLJOY,GEKKO
1430,cebox,12,6,6,JETT,KILLJOY,VIPER,HARBOR,SOVA
1431,Sunset,13,5,7,SAGE,VIPER,KILLJOY,GEKKO,SOVA
1432,Sunset,15,5,7,JETT,KILLJOY,HARBOR,SOVA,VIPER
1433,Lotus,13,6,7,OMEN,RAZE,CYPHER,DEADLOCK,FADE
1434,Lotus,10,4,6,RAZE,GEKKO,BREACH,CYPHER,OMEN
1435,Haven,7,2,5,KILLJOY,BREACH,JETT,SOVA,OMEN
1436,Haven,13,7,6,NEON,SOVA,ASTRA,CYPHER,BREACH
1437,Lotus,7,3,4,OMEN,KILLJOY,BREACH,SOVA,JETT
1438,Lotus,13,8,5,ASTRA,NEON,SOVA,BREACH,CYPHER
1439,Bind,13,6,7,VIPER,KILLJOY,FADE,OMEN,RAZE
1440,Bind,8,5,3,BREACH,NEON,FADE,OMEN,CYPHER
1441,Ascent,13,8,5,VIPER,BRIMSTONE,SKYE,RAZE,GEKKO
1442,Ascent,10,7,3,BRIMSTONE,FADE,GEKKO,RAZE,VIPER
1443,Abyss,13,8,5,OMEN,KAYO,KILLJOY,JETT,SOVA
1444,Abyss,9,5,4,OMEN,SOVA,KAYO,JETT,CYPHER
1445,Sunset,13,5,8,BREACH,CYPHER,OMEN,NEON,SOVA
1446,Sunset,6,4,2,NEON,KAYO,OMEN,SOVA,CYPHER
1447,Breeze,13,9,4,CYPHER,OMEN,BREACH,SOVA,NEON
1448,Breeze,11,8,3,NEON,CYPHER,OMEN,SOVA,KAYO
1449,Haven,9,6,3,OMEN,SOVA,CYPHER,BREACH,NEON
1450,Haven,13,7,6,VIPER,NEON,CYPHER,SKYE,OMEN
1451,Bind,13,4,9,SOVA,OMEN,BREACH,NEON,CYPHER
1452,Bind,5,3,2,CYPHER,NEON,SKYE,OMEN,VIPER
1453,Abyss,11,4,7,RAZE,NEON,BRIMSTONE,OMEN,SKYE
1454,Abyss,13,5,8,BRIMSTONE,SKYE,OMEN,GEKKO,RAZE
1455,Haven,7,3,4,YORU,OMEN,ISO,SOVA,CYPHER
1456,Haven,13,4,9,BREACH,OMEN,CYPHER,JETT,SOVA
1457,Abyss,10,6,4,YORU,CYPHER,SOVA,OMEN,ISO
1458,Abyss,13,7,6,BREACH,OMEN,JETT,CYPHER,SOVA
1459,Ascent,2,2,0,RAZE,CYPHER,ASTRA,BREACH,GEKKO
1460,Ascent,13,3,10,HARBOR,SOVA,JETT,OMEN,CYPHER
1461,Bind,3,2,1,GEKKO,VIPER,BRIMSTONE,RAZE,SKYE
1462,Bind,13,3,10,RAZE,SKYE,BRIMSTONE,SAGE,DEADLOCK
1463,cebox,13,7,6,VIPER,GEKKO,SKYE,RAZE,BRIMSTONE
1464,cebox,7,6,1,SAGE,BRIMSTONE,RAZE,SKYE,DEADLOCK
1465,Ascent,13,5,8,VIPER,JETT,KILLJOY,SOVA,SAGE
1466,Ascent,9,4,5,GEKKO,BREACH,VIPER,KILLJOY,JETT
1467,Lotus,13,4,9,OMEN,KILLJOY,KAYO,SOVA,JETT
1468,Lotus,11,3,8,SAGE,FADE,RAZE,DEADLOCK,OMEN
1469,cebox,12,6,6,KILLJOY,SOVA,JETT,VIPER,HARBOR
1470,cebox,14,6,6,VIPER,CLOVE,KILLJOY,KAYO,SOVA
1471,Lotus,8,5,3,JETT,SOVA,KILLJOY,VIPER,HARBOR
1472,Lotus,13,6,7,VIPER,KILLJOY,CLOVE,SOVA,KAYO
1473,Lotus,14,3,9,OMEN,KILLJOY,BREACH,ASTRA,RAZE
1474,Lotus,12,3,9,FADE,CYPHER,OMEN,RAZE,BREACH
1475,Bind,13,9,4,KILLJOY,RAZE,BREACH,ASTRA,OMEN
1476,Bind,4,1,3,FADE,CYPHER,OMEN,RAZE,BREACH
1477,Haven,5,4,1,BREACH,NEON,CYPHER,OMEN,PHOENIX
1478,Haven,13,5,8,VIPER,JETT,OMEN,SKYE,DEADLOCK
1479,Lotus,13,9,4,BREACH,NEON,CYPHER,OMEN,PHOENIX
1480,Lotus,8,5,3,JETT,SKYE,VIPER,DEADLOCK,OMEN
1481,cebox,9,4,5,FADE,CLOVE,OMEN,RAZE,KILLJOY
1482,cebox,13,7,6,NEON,BREACH,CHAMBER,OMEN,FADE
1483,Bind,13,5,8,GEKKO,KAYO,VIPER,KILLJOY,JETT
1484,Bind,6,4,2,JETT,KILLJOY,KAYO,GEKKO,VIPER
1485,Ascent,17,5,7,CYPHER,BRIMSTONE,SKYE,RAZE,VIPER
1486,Ascent,15,5,7,JETT,SKYE,OMEN,VIPER,SOVA
1487,Haven,12,4,8,SOVA,OMEN,NEON,BREACH,KILLJOY
1488,Haven,14,4,8,CYPHER,ASTRA,SOVA,NEON,BREACH
1489,Bind,16,4,8,SOVA,NEON,OMEN,BREACH,KILLJOY
1490,Bind,14,4,8,ASTRA,BREACH,CYPHER,SOVA,NEON
1491,Sunset,10,4,6,RAZE,OMEN,BREACH,SAGE,GEKKO
1492,Sunset,13,5,8,RAZE,CYPHER,BREACH,OMEN,GEKKO
1493,Lotus,8,4,4,RAZE,OMEN,BREACH,GEKKO,SAGE
1494,Lotus,13,5,8,RAZE,CYPHER,OMEN,GEKKO,BREACH
1495,Lotus,13,8,5,OMEN,FADE,VIPER,NEON,CYPHER
1496,Lotus,7,3,4,KAYO,OMEN,JETT,NEON,FADE
1497,Haven,9,4,5,OMEN,VIPER,CYPHER,NEON,FADE
1498,Haven,13,7,6,KAYO,JETT,NEON,OMEN,FADE
1499,Sunset,13,2,11,SOVA,ISO,CYPHER,OMEN,YORU
1500,Sunset,5,1,4,ISO,OMEN,KILLJOY,FADE,YORU
1501,Bind,5,4,1,CLOVE,CYPHER,BREACH,FADE,NEON
1502,Bind,13,5,8,NEON,KAYO,SOVA,OMEN,JETT
1503,Abyss,13,5,8,ASTRA,CYPHER,DEADLOCK,RAZE,SKYE
1504,Abyss,10,3,7,YORU,ISO,SOVA,CYPHER,OMEN
1505,Sunset,8,3,5,CYPHER,OMEN,BREACH,RAZE,GEKKO
1506,Sunset,13,7,6,RAZE,BREACH,OMEN,CYPHER,GEKKO
1507,Lotus,7,3,4,CYPHER,BREACH,OMEN,GEKKO,RAZE
1508,Lotus,13,4,9,RAZE,BREACH,OMEN,GEKKO,CYPHER
1509,Abyss,7,3,4,BREACH,CYPHER,OMEN,NEON,FADE
1510,Abyss,13,8,5,VIPER,FADE,KILLJOY,RAZE,OMEN
1511,cebox,4,1,3,GEKKO,OMEN,KAYO,JETT,VIPER
1512,cebox,13,9,4,GEKKO,SOVA,KILLJOY,VIPER,JETT
1513,Ascent,7,1,6,OMEN,VIPER,KAYO,GEKKO,JETT
1514,Ascent,13,6,7,GEKKO,SOVA,KILLJOY,JETT,VIPER
1515,Lotus,13,7,6,KILLJOY,RAZE,FADE,NEON,OMEN
1516,Lotus,11,6,5,CHAMBER,CLOVE,GEKKO,RAZE,JETT
1517,Ascent,13,11,2,KILLJOY,RAZE,FADE,OMEN,NEON
1518,Ascent,1,0,1,CHAMBER,CLOVE,GEKKO,JETT,RAZE
1519,Ascent,9,4,5,SOVA,KAYO,JETT,OMEN,KILLJOY
1520,Ascent,13,7,6,JETT,SOVA,KAYO,KILLJOY,OMEN
1521,Abyss,13,8,5,SOVA,JETT,KILLJOY,OMEN,KAYO
1522,Abyss,9,7,2,SOVA,KAYO,JETT,OMEN,KILLJOY
1523,Lotus,6,4,2,SOVA,OMEN,JETT,KILLJOY,HARBOR
1524,Lotus,13,5,8,KAYO,GEKKO,SAGE,OMEN,VIPER
1525,Sunset,8,3,5,KILLJOY,VIPER,OMEN,RAZE,FADE
1526,Sunset,13,4,9,FADE,OMEN,BREACH,CYPHER,NEON
1527,Lotus,13,8,5,FADE,RAZE,OMEN,VIPER,KILLJOY
1528,Lotus,6,2,4,KILLJOY,OMEN,RAZE,FADE,CLOVE
1529,Split,13,4,9,FADE,VIPER,RAZE,OMEN,KILLJOY
1530,Split,3,3,0,OMEN,RAZE,KILLJOY,CLOVE,FADE
1531,Split,5,0,5,OMEN,JETT,SKYE,VIPER,RAZE
1532,Split,13,7,6,ISO,OMEN,NEON,CYPHER,BREACH
1533,Sunset,10,2,8,JETT,OMEN,SKYE,VIPER,RAZE
1534,Sunset,13,4,9,ISO,OMEN,CYPHER,BREACH,NEON
1535,Bind,4,1,3,VIPER,BRIMSTONE,KAYO,GEKKO,RAZE
1536,Bind,13,2,11,BRIMSTONE,GEKKO,DEADLOCK,RAZE,SKYE
1537,Haven,10,7,3,VIPER,BRIMSTONE,KAYO,RAZE,GEKKO
1538,Haven,13,8,5,BRIMSTONE,GEKKO,DEADLOCK,RAZE,SKYE
1539,Sunset,13,5,8,OMEN,FADE,CYPHER,BREACH,NEON
1540,Sunset,10,3,7,OMEN,CYPHER,BREACH,NEON,SOVA
1541,Haven,13,3,10,OMEN,NEON,CYPHER,BREACH,FADE
1542,Haven,4,2,2,OMEN,CYPHER,BREACH,NEON,SOVA
1543,Haven,5,4,1,OMEN,NEON,SOVA,CYPHER,BREACH
1544,Haven,13,5,8,OMEN,BREACH,KILLJOY,JETT,SOVA
1545,cebox,5,2,3,OMEN,SOVA,BREACH,CYPHER,NEON
1546,cebox,13,9,4,JETT,BREACH,OMEN,KILLJOY,SOVA
1547,Sunset,9,5,4,OMEN,GEKKO,CYPHER,NEON,BREACH
1548,Sunset,13,6,7,NEON,OMEN,SOVA,KAYO,CYPHER
1549,Ascent,13,10,3,OMEN,CYPHER,GEKKO,NEON,BREACH
1550,Ascent,4,2,2,NEON,SOVA,OMEN,CYPHER,KAYO
1551,Lotus,11,4,7,OMEN,KILLJOY,SOVA,JETT,KAYO
1552,Lotus,13,5,8,CYPHER,OMEN,SOVA,KAYO,JETT
1553,Lotus,20,4,8,BRIMSTONE,DEADLOCK,RAZE,FADE,OMEN
1554,Lotus,18,4,8,BREACH,FADE,KILLJOY,RAZE,OMEN
1555,cebox,13,3,10,BRIMSTONE,RAZE,OMEN,DEADLOCK,FADE
1556,cebox,4,2,2,KILLJOY,FADE,BREACH,RAZE,OMEN
1557,Lotus,13,2,11,VIPER,RAZE,FADE,OMEN,KILLJOY
1558,Lotus,11,1,10,BREACH,NEON,OMEN,SOVA,CYPHER
1559,Bind,13,10,3,VIPER,FADE,KILLJOY,RAZE,OMEN
1560,Bind,6,4,2,NEON,BREACH,OMEN,CYPHER,SOVA
1561,Ascent,13,6,7,VIPER,GEKKO,RAZE,FADE,BRIMSTONE
1562,Ascent,10,5,5,BRIMSTONE,VIPER,YORU,GEKKO,SKYE
1563,Abyss,6,4,2,SOVA,CYPHER,OMEN,JETT,KAYO
1564,Abyss,13,5,8,YORU,ASTRA,GEKKO,CYPHER,SAGE
1565,cebox,13,7,6,CYPHER,OMEN,JETT,KAYO,SOVA
1566,cebox,6,1,5,GEKKO,YORU,ASTRA,CYPHER,SAGE
1567,Haven,13,8,5,GEKKO,KAYO,HARBOR,REYNA,OMEN
1568,Haven,9,5,4,SAGE,VIPER,GEKKO,REYNA,KILLJOY
1569,Lotus,11,6,5,CYPHER,OMEN,ISO,SOVA,NEON
1570,Lotus,13,7,6,KILLJOY,SOVA,ASTRA,RAZE,OMEN
1571,Sunset,13,8,5,RAZE,CHAMBER,VIPER,OMEN,GEKKO
1572,Sunset,11,7,4,KILLJOY,SKYE,RAZE,OMEN,ASTRA
1573,Sunset,8,2,6,OMEN,CYPHER,RAZE,KAYO,GEKKO
1574,Sunset,13,6,7,RAZE,ASTRA,KILLJOY,OMEN,FADE
1575,Bind,18,6,6,CYPHER,OMEN,RAZE,KAYO,GEKKO
1576,Bind,16,6,6,KILLJOY,RAZE,OMEN,FADE,ASTRA
1577,Lotus,8,4,4,CYPHER,RAZE,ISO,ASTRA,FADE
1578,Lotus,13,8,5,SAGE,SKYE,RAZE,BRIMSTONE,DEADLOCK
1579,Abyss,13,4,9,VIPER,RAZE,KILLJOY,CLOVE,FADE
1580,Abyss,3,3,0,RAZE,OMEN,ASTRA,KILLJOY,SKYE
1581,cebox,3,1,2,CYPHER,JETT,OMEN,KAYO,SOVA
1582,cebox,13,10,3,JETT,SAGE,GEKKO,ASTRA,DEADLOCK
1583,Sunset,13,6,7,GEKKO,VIPER,SAGE,OMEN,KAYO
1584,Sunset,10,4,6,RAZE,OMEN,KAYO,CYPHER,BREACH
1585,Lotus,13,7,6,GEKKO,OMEN,SAGE,VIPER,KAYO
1586,Lotus,7,6,1,RAZE,KAYO,OMEN,CYPHER,BREACH
1587,Haven,13,6,7,RAZE,OMEN,DEADLOCK,KAYO,CYPHER
1588,Haven,7,1,6,BREACH,CYPHER,RAZE,OMEN,FADE
1589,Haven,13,4,9,OMEN,BREACH,JETT,KILLJOY,SOVA
1590,Haven,3,3,0,JETT,GEKKO,BREACH,CYPHER,OMEN
1591,Bind,11,7,4,OMEN,JETT,BREACH,KILLJOY,SOVA
1592,Bind,13,8,5,JETT,BREACH,GEKKO,OMEN,CYPHER
1593,Abyss,13,6,7,VIPER,BRIMSTONE,BREACH,YORU,GEKKO
1594,Abyss,9,5,4,RAZE,VIPER,GEKKO,BRIMSTONE,SKYE
1595,Sunset,13,7,6,OMEN,JETT,KAYO,CYPHER,SOVA
1596,Sunset,9,6,3,JETT,KAYO,OMEN,SOVA,CYPHER
1597,Bind,13,7,6,BRIMSTONE,RAZE,DEADLOCK,CYPHER,SKYE
1598,Bind,8,6,2,GEKKO,RAZE,VIPER,SKYE,BRIMSTONE
1599,Abyss,13,8,5,RAZE,DEADLOCK,BRIMSTONE,CYPHER,SKYE
1600,Abyss,9,7,2,GEKKO,RAZE,VIPER,BRIMSTONE,SKYE
1601,Ascent,13,9,3,OMEN,SOVA,KAYO,KILLJOY,JETT
1602,Ascent,15,9,3,KILLJOY,SOVA,CLOVE,JETT,REYNA
1603,Bind,11,6,5,SOVA,KAYO,OMEN,KILLJOY,JETT
1604,Bind,13,7,6,SOVA,KILLJOY,CLOVE,REYNA,JETT
1605,Lotus,7,7,0,VIPER,FADE,RAZE,KILLJOY,OMEN
1606,Lotus,13,8,5,KILLJOY,FADE,OMEN,ASTRA,RAZE
1607,Ascent,10,5,5,VIPER,RAZE,OMEN,SOVA,FADE
1608,Ascent,13,7,6,KILLJOY,KILLJOY,FADE,RAZE,OMEN
1609,Sunset,14,4,8,RAZE,OMEN,GEKKO,CYPHER,BREACH
1610,Sunset,12,4,8,CYPHER,BREACH,RAZE,OMEN,GEKKO
1611,Bind,13,11,2,RAZE,OMEN,CYPHER,GEKKO,BREACH
1612,Bind,8,7,1,CYPHER,OMEN,BREACH,RAZE,GEKKO
1613,Haven,13,8,5,SOVA,JETT,OMEN,KILLJOY,BREACH
1614,Haven,8,4,4,OMEN,SOVA,BREACH,JETT,KILLJOY
1615,Lotus,13,10,3,KILLJOY,SOVA,OMEN,JETT,BREACH
1616,Lotus,3,1,2,OMEN,JETT,BREACH,SOVA,KILLJOY
1617,Abyss,13,6,7,BREACH,JETT,OMEN,CYPHER,GEKKO
1618,Abyss,8,5,3,GEKKO,JETT,SOVA,OMEN,KILLJOY
1619,Sunset,10,3,7,BREACH,GEKKO,OMEN,JETT,CYPHER
1620,Sunset,13,5,8,KILLJOY,OMEN,JETT,SOVA,GEKKO
1621,Ascent,13,7,6,SOVA,BREACH,CYPHER,RAZE,OMEN
1622,Ascent,6,6,0,OMEN,RAZE,GEKKO,SAGE,BREACH
1623,Haven,13,3,10,JETT,BREACH,OMEN,SOVA,KILLJOY
1624,Haven,5,2,3,KILLJOY,OMEN,JETT,BREACH,SOVA
1625,Lotus,13,8,5,JETT,BREACH,SOVA,OMEN,KILLJOY
1626,Lotus,4,0,4,KILLJOY,BREACH,JETT,OMEN,SOVA
1627,Sunset,4,1,3,OMEN,GEKKO,RAZE,CYPHER,BREACH
1628,Sunset,13,9,4,CYPHER,RAZE,BREACH,OMEN,GEKKO
1629,cebox,5,5,0,GEKKO,OMEN,BREACH,CYPHER,RAZE
1630,cebox,13,6,7,CYPHER,OMEN,RAZE,BREACH,GEKKO
1631,Sunset,7,3,4,SOVA,CYPHER,RAZE,OMEN,KAYO
1632,Sunset,13,4,9,CYPHER,KAYO,SOVA,NEON,OMEN
1633,Bind,13,10,3,SOVA,RAZE,CYPHER,OMEN,KAYO
1634,Bind,2,0,2,CYPHER,KAYO,OMEN,SOVA,NEON
1635,cebox,10,4,6,CYPHER,VIPER,BRIMSTONE,RAZE,SKYE
1636,cebox,13,6,7,CYPHER,BRIMSTONE,SKYE,GEKKO,RAZE
1637,Haven,3,3,0,KAYO,JETT,VIPER,KILLJOY,SAGE
1638,Haven,13,4,9,SOVA,JETT,KILLJOY,VIPER,KAYO
1639,cebox,13,8,5,KILLJOY,GEKKO,OMEN,SOVA,VIPER
1640,cebox,8,7,1,HARBOR,KILLJOY,VIPER,JETT,SOVA
1641,Lotus,13,9,4,KILLJOY,OMEN,SOVA,GEKKO,VIPER
1642,Lotus,7,4,3,KILLJOY,HARBOR,JETT,VIPER,SOVA
1643,Haven,13,5,8,JETT,SOVA,DEADLOCK,ISO,ASTRA
1644,Haven,7,0,7,SOVA,JETT,CYPHER,OMEN,BREACH
1645,Bind,6,2,4,JETT,ISO,DEADLOCK,SOVA,ASTRA
1646,Bind,13,8,5,SOVA,OMEN,JETT,CYPHER,BREACH
1647,Sunset,10,4,6,CYPHER,VIPER,RAZE,BRIMSTONE,SKYE
1648,Sunset,13,6,7,GEKKO,BRIMSTONE,SKYE,DEADLOCK,RAZE
1649,Lotus,13,7,6,FADE,CYPHER,OMEN,NEON,BREACH
1650,Lotus,6,1,5,GEKKO,CYPHER,CLOVE,NEON,BREACH
1651,Bind,13,5,8,CYPHER,NEON,OMEN,BREACH,FADE
1652,Bind,8,1,7,CLOVE,GEKKO,NEON,CYPHER,BREACH
1653,Haven,13,10,3,OMEN,JETT,REYNA,KILLJOY,SOVA
1654,Haven,6,4,2,SKYE,OMEN,VIPER,NEON,CYPHER
1655,Sunset,13,3,10,JETT,KILLJOY,SOVA,REYNA,OMEN
1656,Sunset,3,2,1,SKYE,VIPER,OMEN,CYPHER,NEON
1657,Haven,13,10,3,RAZE,OMEN,KILLJOY,ASTRA,FADE
1658,Haven,4,2,2,SOVA,YORU,CYPHER,OMEN,ISO
1659,Abyss,13,8,5,RAZE,KILLJOY,OMEN,ASTRA,FADE
1660,Abyss,6,2,4,YORU,SOVA,CYPHER,OMEN,ISO
1661,Bind,9,4,5,BRIMSTONE,SKYE,VIPER,RAZE,GEKKO
1662,Bind,13,5,8,BRIMSTONE,FADE,GEKKO,VIPER,RAZE
1663,Haven,13,5,8,BRIMSTONE,RAZE,GEKKO,SKYE,VIPER
1664,Haven,11,4,7,GEKKO,FADE,VIPER,BRIMSTONE,RAZE
1665,cebox,7,3,4,JETT,VIPER,KILLJOY,OMEN,SKYE
1666,cebox,13,8,5,BREACH,SOVA,KILLJOY,JETT,OMEN
1667,Bind,11,7,4,SKYE,RAZE,VIPER,CHAMBER,BRIMSTONE
1668,Bind,13,8,5,VIPER,BRIMSTONE,SKYE,RAZE,CYPHER
1669,Haven,13,3,10,SKYE,RAZE,CHAMBER,VIPER,BRIMSTONE
1670,Haven,2,2,0,VIPER,SKYE,CYPHER,BRIMSTONE,RAZE
1671,Lotus,13,8,5,SOVA,OMEN,RAZE,ASTRA,KILLJOY
1672,Lotus,9,5,4,BREACH,OMEN,KILLJOY,GEKKO,JETT
1673,Ascent,4,4,0,RAZE,SKYE,KILLJOY,OMEN,ASTRA
1674,Ascent,13,5,8,SOVA,CYPHER,OMEN,BREACH,NEON
1675,Abyss,13,7,6,YORU,CYPHER,DEADLOCK,OMEN,SOVA
1676,Abyss,10,5,5,CYPHER,PHOENIX,JETT,SOVA,OMEN
1677,Lotus,10,6,4,FADE,KILLJOY,RAZE,VIPER,CLOVE
1678,Lotus,13,8,5,OMEN,BREACH,CYPHER,SOVA,NEON
1679,cebox,13,6,7,FADE,CLOVE,KILLJOY,VIPER,RAZE
1680,cebox,10,4,6,OMEN,BREACH,CYPHER,SOVA,NEON
1681,Bind,12,3,9,KILLJOY,KAYO,VIPER,GEKKO,JETT
1682,Bind,14,3,9,VIPER,SAGE,SOVA,KILLJOY,JETT
1683,Bind,13,6,7,RAZE,BRIMSTONE,VIPER,GEKKO,SKYE
1684,Bind,5,5,0,VIPER,FADE,GEKKO,BRIMSTONE,RAZE
1685,cebox,12,4,8,RAZE,VIPER,BRIMSTONE,SKYE,GEKKO
1686,cebox,14,4,8,VIPER,FADE,GEKKO,BRIMSTONE,RAZE
1687,Haven,13,7,6,KILLJOY,VIPER,JETT,HARBOR,SKYE
1688,Haven,5,0,5,VIPER,SOVA,KILLJOY,KAYO,JETT
1689,Lotus,13,5,8,JETT,OMEN,CYPHER,BREACH,GEKKO
1690,Lotus,9,2,7,CYPHER,SOVA,NEON,BREACH,OMEN
1691,Bind,14,2,10,CYPHER,RAZE,CLOVE,SKYE,REYNA
1692,Bind,12,2,10,BRIMSTONE,CYPHER,RAZE,SKYE,REYNA
1693,Ascent,13,12,1,CYPHER,RAZE,SKYE,CLOVE,REYNA
1694,Ascent,0,0,0,BRIMSTONE,CYPHER,RAZE,SKYE,REYNA
1695,cebox,13,5,8,SOVA,REYNA,SAGE,CLOVE,KILLJOY
1696,cebox,7,4,3,REYNA,KILLJOY,SOVA,JETT,VIPER
1697,Lotus,10,9,1,REYNA,CLOVE,SOVA,SAGE,KILLJOY
1698,Lotus,13,10,3,KILLJOY,REYNA,SOVA,JETT,VIPER
1699,Sunset,10,8,2,CLOVE,REYNA,KILLJOY,SOVA,FADE
1700,Sunset,13,9,4,RAZE,BREACH,FADE,OMEN,CYPHER
1701,Sunset,7,6,1,BREACH,GEKKO,OMEN,CYPHER,RAZE
1702,Sunset,13,7,6,CYPHER,RAZE,GEKKO,OMEN,BREACH
1703,Ascent,7,4,3,BREACH,CYPHER,OMEN,GEKKO,RAZE
1704,Ascent,13,9,4,RAZE,GEKKO,CYPHER,OMEN,BREACH
1705,Lotus,13,9,4,VIPER,RAZE,FADE,OMEN,KILLJOY
1706,Lotus,4,1,3,CYPHER,OMEN,RAZE,BREACH,FADE
1707,Ascent,13,8,5,VIPER,RAZE,KILLJOY,OMEN,FADE
1708,Ascent,11,7,4,CYPHER,RAZE,BREACH,OMEN,FADE
1709,Sunset,13,6,7,CYPHER,OMEN,BREACH,GEKKO,RAZE
1710,Sunset,9,3,6,ASTRA,BREACH,RAZE,CYPHER,CLOVE
1711,cebox,9,5,4,OMEN,CYPHER,GEKKO,BREACH,RAZE
1712,cebox,13,8,5,ASTRA,BREACH,CYPHER,RAZE,CLOVE
1713,Haven,12,3,9,VIPER,KILLJOY,JETT,KAYO,GEKKO
1714,Haven,14,3,9,GEKKO,JETT,SOVA,VIPER,KILLJOY
1715,Sunset,13,8,5,GEKKO,RAZE,CYPHER,OMEN,BREACH
1716,Sunset,6,2,4,OMEN,CYPHER,RAZE,GEKKO,BREACH
1717,Bind,13,6,7,GEKKO,RAZE,BREACH,CYPHER,OMEN
1718,Bind,7,5,2,CYPHER,OMEN,RAZE,GEKKO,BREACH
1719,Haven,11,3,8,CHAMBER,BREACH,NEON,OMEN,FADE
1720,Haven,13,4,9,JETT,SOVA,KILLJOY,OMEN,BREACH
1721,cebox,8,5,3,CHAMBER,OMEN,NEON,BREACH,FADE
1722,cebox,13,9,4,JETT,OMEN,SOVA,KILLJOY,BREACH
1723,cebox,7,3,4,ISO,VIPER,KAYO,GEKKO,KILLJOY
1724,cebox,13,8,5,KILLJOY,VIPER,GEKKO,JETT,SOVA
1725,Haven,13,10,3,ISO,VIPER,KAYO,GEKKO,KILLJOY
1726,Haven,2,0,2,KILLJOY,VIPER,JETT,SOVA,GEKKO
1727,Bind,13,8,5,OMEN,NEON,SOVA,BREACH,CYPHER
1728,Bind,6,2,4,NEON,OMEN,KILLJOY,SOVA,BREACH
1729,Lotus,16,4,8,RAZE,VIPER,CHAMBER,OMEN,GEKKO
1730,Lotus,14,4,8,SKYE,OMEN,RAZE,ASTRA,KILLJOY
1731,Ascent,4,2,2,CHAMBER,RAZE,VIPER,OMEN,GEKKO
1732,Ascent,13,10,3,SKYE,RAZE,OMEN,ASTRA,KILLJOY
1733,Haven,13,8,5,OMEN,SOVA,KAYO,KILLJOY,JETT
1734,Haven,6,2,4,YORU,CYPHER,SOVA,OMEN,DEADLOCK
1735,Lotus,16,3,9,BRIMSTONE,RAZE,DEADLOCK,OMEN,FADE
1736,Lotus,14,3,9,SAGE,OMEN,DEADLOCK,CYPHER,FADE
1737,Sunset,11,2,9,BRIMSTONE,DEADLOCK,OMEN,FADE,RAZE
1738,Sunset,13,3,10,SAGE,CYPHER,OMEN,DEADLOCK,FADE
1739,Ascent,1,0,1,BREACH,CYPHER,OMEN,KAYO,RAZE
1740,Ascent,13,11,2,YORU,CYPHER,BREACH,OMEN,GEKKO
1741,Haven,9,8,1,KILLJOY,ASTRA,JETT,BREACH,SOVA
1742,Haven,13,9,4,OMEN,BREACH,NEON,SOVA,KILLJOY
1743,cebox,2,1,1,JETT,SOVA,KILLJOY,BREACH,ASTRA
1744,cebox,13,11,2,OMEN,BREACH,NEON,KILLJOY,SOVA
1745,cebox,4,0,4,VIPER,GEKKO,JETT,KILLJOY,SOVA
1746,cebox,13,8,5,SKYE,KILLJOY,JETT,HARBOR,VIPER
1747,Haven,13,8,5,GEKKO,JETT,VIPER,KILLJOY,SOVA
1748,Haven,11,7,4,KILLJOY,JETT,HARBOR,SKYE,VIPER
1749,Abyss,13,8,5,BREACH,JETT,SOVA,OMEN,KILLJOY
1750,Abyss,5,1,4,JETT,GEKKO,CYPHER,OMEN,BREACH
1751,cebox,13,3,10,SOVA,SAGE,JETT,VIPER,KILLJOY
1752,cebox,2,2,0,KILLJOY,GEKKO,HARBOR,KAYO,OMEN
1753,Haven,13,3,10,SOVA,JETT,VIPER,SAGE,KILLJOY
1754,Haven,2,2,0,OMEN,KILLJOY,GEKKO,KAYO,HARBOR
1755,Sunset,15,5,7,FADE,BREACH,CYPHER,RAZE,OMEN
1756,Sunset,13,5,7,OMEN,FADE,RAZE,BREACH,CYPHER
1757,Haven,10,7,3,BREACH,FADE,RAZE,CYPHER,OMEN
1758,Haven,13,9,4,OMEN,FADE,CYPHER,RAZE,BREACH
1759,Ascent,13,5,8,OMEN,BREACH,GEKKO,NEON,KILLJOY
1760,Ascent,7,4,3,OMEN,SOVA,CYPHER,JETT,BREACH
1761,cebox,5,2,3,KAYO,KILLJOY,VIPER,JETT,GEKKO
1762,cebox,13,9,4,JETT,VIPER,GEKKO,KAYO,KILLJOY
1763,Ascent,14,8,4,KAYO,VIPER,KILLJOY,JETT,GEKKO
1764,Ascent,16,8,4,JETT,VIPER,KAYO,GEKKO,KILLJOY
1765,Sunset,10,3,7,OMEN,KAYO,CYPHER,GEKKO,RAZE
